Gene_ID	Two	Three	Four	Five	Six
Ceric.10G082500	12.6804557651196	11.799147430163	12.6240886686681	11.9608921179912	12.6678838804506
Ceric.10G082600	12.3891460366592	11.2575495047449	11.8977476075556	10.6659476135849	10.9471094669611
Ceric.10G083000	10.7792480087007	9.75072502826052	10.1872032405561	9.49413452670229	10.3939628510908
Ceric.10G083100	11.8571704779471	10.8053240642365	11.5610268901862	10.7792431098036	11.5957182717551
Ceric.10G083300	11.3880006212354	9.69459796266159	10.3064051283914	7.31230127448569	8.50135361988781
Ceric.10G084200	4.32595543786633	4.84090852495763	5.34967307093348	5.28108029237467	5.95354293728225
Ceric.10G086100	4.98127293548497	5.23343064336144	4.1772801892881	2.76178736107447	0.178825058547618
Ceric.10G088400	2.36734053544499	0.760097476395908	0.0182523921243656	-1.21682316974032	-0.781805204104652
Ceric.10G088600	3.72271707431211	4.5804225708052	4.45892726125423	5.3893609156416	4.07570668694388
Ceric.10G090200	4.53044501787433	5.4633520180757	5.42558013267155	4.98190295496742	3.75988611558333
Ceric.11G000500	5.23771868073087	6.93861937962096	5.38401175987866	6.18698972780644	4.95950918158282
Ceric.11G000600	1.52747865484315	0.790065700179421	0.568306476546098	-0.386930613297181	-1.91103327335916
Ceric.11G003400	6.58995063796809	6.44696368556731	6.69866646826154	5.92021973386087	5.72191873007024
Ceric.11G003500	7.43381806047207	6.69164380960113	7.11712464774946	6.03646408772232	6.17633830319876
Ceric.11G004000	3.40072476221275	1.21310762667112	2.11595848487492	-2.53027374585647	-1.11482077069021
Ceric.11G004400	3.67304761893745	6.17143511957185	8.50120213751319	9.38123450634954	9.79549057678896
Ceric.11G004500	4.775123101087	8.06421106035921	9.7180307762499	9.57345964829351	9.94926383590007
Ceric.11G007900	5.72348301742751	5.09302156393681	4.21710790718924	3.48661612538787	3.07904384344515
Ceric.11G008900	5.93833866393164	6.03908412747166	6.57063894663855	6.46547247651265	7.15051257457324
Ceric.11G009400	4.34751512959984	4.96957312803771	4.24890166086507	5.42400086170514	3.98036848400988
Ceric.11G011500	3.17636597205541	1.52670373200257	1.05100704070401	0.0598599504017263	0.441635115857249
Ceric.11G015800	1.53758961099641	-2.01178762928672	-1.23940088016386	-2.53027374585647	-2.53027374585647
Ceric.11G015900	3.28050987983218	1.90400767190603	0.993048857096675	-0.671554830898566	-1.58281651557065
Ceric.11G016000	4.40391791843829	1.10088791029777	3.63649899014849	-1.07865073849255	-2.53027374585647
Ceric.11G017600	2.81126203839019	3.61377109548684	4.84263652499529	4.59602595118491	4.73346683147568
Ceric.11G019100	0.508696408495845	2.69579218370648	0.393572066534956	1.87640679533589	-1.01855449900887
Ceric.11G019400	6.87332644109666	5.69003914269973	5.76295093560531	4.67022075444383	5.01870598015916
Ceric.11G021200	3.19319048293819	-0.24071102951725	-1.20445615138152	-1.66206179333105	-1.25087464998553
Ceric.11G021300	1.98103491031631	-0.757011359823764	-1.36558961829173	-0.855880308750366	-2.53027374585647
Ceric.11G022500	1.84796844278355	4.62345077497021	5.59800514919168	5.47008364379988	6.20917941554152
Ceric.11G026400	6.77065555248695	7.16606553117408	7.77991279836668	7.11572810752313	7.52625266333501
Ceric.11G027600	2.84745426033627	3.39412689752575	4.52625379332561	3.49819309776785	4.38759296810564
Ceric.11G028700	2.3898160320729	3.71750638232673	4.45051459112539	4.67847806617578	5.08230639333935
Ceric.11G028900	0.915058965094488	-1.99270968700756	0.472278650832817	-0.545198631994175	-1.25087464998553
Ceric.11G030200	0.223594108438785	1.10765452370563	-0.0324116144195366	-0.906141492984126	-1.91103327335916
Ceric.11G031500	5.89456856493848	4.85099407079061	5.19036459816196	4.49181964614413	5.07304128552404
Ceric.11G032200	3.76894817695178	2.94145141432829	2.43628962555552	0.329498433136733	0.748349443480958
Ceric.11G033300	1.83197686355817	3.24377966647511	4.96079479736974	4.67021884268454	6.33123878714097
Ceric.11G036000	2.401077552693	0.299402213608028	0.863668536615167	1.10203378227347	5.65168261497736
Ceric.11G036700	9.02392318298321	8.28521283009476	8.35525931882976	7.45381350485823	7.70371689530013
Ceric.11G037100	-1.45771289273274	0.837872391974307	0.377403194245084	2.42677709747907	1.95510709381972
Ceric.11G038900	3.29016328140923	2.62364868186855	0.167275132177572	-0.293356749597693	0.441635115857249
Ceric.11G042500	8.26977012770594	7.92888428333514	8.80912156488002	8.39334198016708	8.6976324975441
Ceric.11G043000	3.98649404104312	4.19691045951207	5.51940913788475	5.30090384640659	5.68175545261955
