Gene_ID	TCQ	PEM	TRA	LEE	E180	LEM	LEL	MAT
Bradi3g22980.6	3.72839099055279	2.94834428938809	2.25525910147906	2.15447124708873	3.11241489057453	2.82215816858212	4.92464431133735	6.88806359320105
Bradi3g22991.1	0.323462935824634	1.03891585743395	0.352060635472882	-0.242098290961001	-1.44850138370502	-1.44850138370502	-1.21889555374548	-2.18309279341195
Bradi3g23000.4	2.3141714960968	0.0824186725110577	0.101637944565467	0.532287817344017	0.657887711109778	0.928630130111563	1.49992970861759	0.7649038032926
Bradi3g23020.1	3.09784489778464	3.63770612226122	3.80429602464147	3.97791239992577	4.57881699235862	4.48087662255734	4.68056805155227	5.84696520400338
Bradi3g23030.2	-0.936904991752655	-2.19461741564587	-2.16583914686762	-1.11404644344048	0.0626124309940935	-0.149830091004612	0.770463198679042	-1.25176328011426
Bradi3g23040.1	2.19111839577466	3.17392658387571	3.26084555794712	3.06462875344528	3.61935074064129	3.67444457789008	3.86086512653512	3.77681815736834
Bradi3g23060.1	6.44886796014656	6.68671011500176	6.43011375454456	5.84377940572251	4.59280344849617	4.64372827997919	4.64096434843983	4.35760912636341
Bradi3g23072.1	8.15712945284145	8.63345375153366	8.36465966375792	8.17363343616992	7.17682075917206	7.17339786164797	7.11078032212253	7.14578137315388
Bradi3g23093.1	0.149611431182771	1.37479578338513	1.83927301893601	2.43346127707121	1.70513185611593	2.06429979616543	2.13764513488704	2.84383841671443
Bradi3g23105.1	1.86130126194743	1.78346463222233	1.25053545292931	1.75764978807317	3.0192215869712	3.07680829708676	3.40303117937662	3.6030243288661
Bradi3g23120.2	3.09736374364704	2.59697360937576	1.82866876648398	1.31484870567313	1.78250072747811	1.15282851722067	1.27467902865087	1.7775263317904
Bradi3g23130.1	4.23128786231174	4.64019461449641	4.36915525268093	4.00392984544708	3.67928692100445	3.61830156897961	3.7840189768327	3.14151271632578
Bradi3g23140.1	5.54027980969873	5.04773125992485	5.14705915328968	5.69631633979661	5.78306630804458	6.05181184884615	6.50801345290203	6.41055843510746
Bradi3g23142.1	-1.83347865071184	-2.46863545978316	-1.48182626159177	-1.81132396531262	-2.13921823291866	-2.04263227588779	-0.549213390201587	0.311290008890496
